tgDataLogger2 started logging at time 01112017_141027, with 7 sensors on 1 senseable objects.
time,0_compound(compound_4cBWDx).X,0_compound(compound_4cBWDx).Y,0_compound(compound_4cBWDx).Z,0_compound(compound_4cBWDx).Euler1,0_compound(compound_4cBWDx).Euler2,0_compound(compound_4cBWDx).Euler3,0_compound(compound_4cBWDx).mass,1_compound(compound_S22Jjz).X,1_compound(compound_S22Jjz).Y,1_compound(compound_S22Jjz).Z,1_compound(compound_S22Jjz).Euler1,1_compound(compound_S22Jjz).Euler2,1_compound(compound_S22Jjz).Euler3,1_compound(compound_S22Jjz).mass,2_compound(compound_V41mtz).X,2_compound(compound_V41mtz).Y,2_compound(compound_V41mtz).Z,2_compound(compound_V41mtz).Euler1,2_compound(compound_V41mtz).Euler2,2_compound(compound_V41mtz).Euler3,2_compound(compound_V41mtz).mass,3_compound(compound_cCHryD).X,3_compound(compound_cCHryD).Y,3_compound(compound_cCHryD).Z,3_compound(compound_cCHryD).Euler1,3_compound(compound_cCHryD).Euler2,3_compound(compound_cCHryD).Euler3,3_compound(compound_cCHryD).mass,4_compound(compound_fa37Jn).X,4_compound(compound_fa37Jn).Y,4_compound(compound_fa37Jn).Z,4_compound(compound_fa37Jn).Euler1,4_compound(compound_fa37Jn).Euler2,4_compound(compound_fa37Jn).Euler3,4_compound(compound_fa37Jn).mass,5_compound(compound_hMaiRr).X,5_compound(compound_hMaiRr).Y,5_compound(compound_hMaiRr).Z,5_compound(compound_hMaiRr).Euler1,5_compound(compound_hMaiRr).Euler2,5_compound(compound_hMaiRr).Euler3,5_compound(compound_hMaiRr).mass,6_compound(compound_sbzayy).X,6_compound(compound_sbzayy).Y,6_compound(compound_sbzayy).Z,6_compound(compound_sbzayy).Euler1,6_compound(compound_sbzayy).Euler2,6_compound(compound_sbzayy).Euler3,6_compound(compound_sbzayy).mass,
0.5757,-35.9543,15,-3.79256e-16,,,,0.195487,-47.9391,15,-1.58861e-15,,,,0.195487,-71.9086,15,-4.14864e-15,,,,0.195487,-11.9848,15,-1.18898e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.52093e-15,,,,0.195487,-23.9695,15,-7.6821e-16,,,,0.195487,
0.5858,-35.9543,15,-2.28562e-15,,,,0.195487,-47.9391,15,-1.29349e-15,,,,0.195487,-71.9086,15,-3.69541e-15,,,,0.195487,-11.9848,15,-5.8885e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.42815e-15,,,,0.195487,-23.9695,15,-9.39357e-18,,,,0.195487,
0.5959,-35.9543,15,-3.34496e-16,,,,0.195487,-47.9391,15,-1.52507e-15,,,,0.195487,-71.9086,15,-4.12071e-15,,,,0.195487,-11.9848,15,3.34257e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.19686e-15,,,,0.195487,-23.9695,15,-1.74249e-15,,,,0.195487,
0.606,-35.9543,15,1.28796e-16,,,,0.195487,-47.9391,15,-1.88408e-15,,,,0.195487,-71.9086,15,-5.62263e-15,,,,0.195487,-11.9848,15,4.08301e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.5514e-15,,,,0.195487,-23.9695,15,9.02419e-16,,,,0.195487,
0.6161,-35.9543,15,1.30735e-15,,,,0.195487,-47.9391,15,-7.83816e-16,,,,0.195487,-71.9086,15,-6.74384e-15,,,,0.195487,-11.9848,15,2.13107e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.40764e-15,,,,0.195487,-23.9695,15,-7.66249e-18,,,,0.195487,
0.6262,-35.9543,15,-3.87253e-15,,,,0.195487,-47.9391,15,2.12586e-15,,,,0.195487,-71.9086,15,-6.22422e-15,,,,0.195487,-11.9848,15,6.61981e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.01432e-15,,,,0.195487,-23.9695,15,1.0552e-15,,,,0.195487,
0.6363,-35.9543,15,-9.90233e-16,,,,0.195487,-47.9391,15,-1.72857e-15,,,,0.195487,-71.9086,15,-4.36588e-15,,,,0.195487,-11.9848,15,-8.95357e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.88342e-15,,,,0.195487,-23.9695,15,-4.46511e-16,,,,0.195487,
0.6464,-35.9543,15,-8.54774e-16,,,,0.195487,-47.9391,15,-2.3476e-15,,,,0.195487,-71.9086,15,-3.7021e-15,,,,0.195487,-11.9848,15,-3.71393e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.28916e-15,,,,0.195487,-23.9695,15,6.00443e-16,,,,0.195487,
0.6565,-35.9543,15,2.27088e-16,,,,0.195487,-47.9391,15,-3.40335e-15,,,,0.195487,-71.9086,15,-5.65574e-15,,,,0.195487,-11.9848,15,3.55218e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.82068e-15,,,,0.195487,-23.9695,15,-8.4619e-16,,,,0.195487,
0.6666,-35.9543,15,-1.41429e-15,,,,0.195487,-47.9391,15,-3.24152e-15,,,,0.195487,-71.9086,15,-1.84152e-15,,,,0.195487,-11.9848,15,2.16423e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-5.1149e-15,,,,0.195487,-23.9695,15,-1.15914e-15,,,,0.195487,
0.6767,-35.9543,15,-3.56148e-15,,,,0.195487,-47.9391,15,-3.83152e-15,,,,0.195487,-71.9086,15,-4.06894e-15,,,,0.195487,-11.9848,15,-4.88961e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.6253e-15,,,,0.195487,-23.9695,15,8.28712e-17,,,,0.195487,
0.6868,-35.9543,15,-4.30371e-15,,,,0.195487,-47.9391,15,-1.69092e-16,,,,0.195487,-71.9086,15,-7.83255e-16,,,,0.195487,-11.9848,15,-5.78153e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.80167e-15,,,,0.195487,-23.9695,15,-2.44837e-15,,,,0.195487,
0.6969,-35.9543,15,-3.11597e-15,,,,0.195487,-47.9391,15,-3.59802e-15,,,,0.195487,-71.9086,15,-2.20807e-15,,,,0.195487,-11.9848,15,1.3158e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.22015e-15,,,,0.195487,-23.9695,15,2.82996e-15,,,,0.195487,
0.707,-35.9543,15,-1.05613e-15,,,,0.195487,-47.9391,15,6.65711e-16,,,,0.195487,-71.9086,15,-3.90934e-15,,,,0.195487,-11.9848,15,-4.83045e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.71818e-16,,,,0.195487,-23.9695,15,-4.37733e-15,,,,0.195487,
0.7171,-35.9543,15,-9.68676e-16,,,,0.195487,-47.9391,15,-1.46263e-15,,,,0.195487,-71.9086,15,-1.65276e-15,,,,0.195487,-11.9848,15,1.30408e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.72758e-15,,,,0.195487,-23.9695,15,1.6035e-15,,,,0.195487,
0.7272,-35.9543,15,3.23969e-15,,,,0.195487,-47.9391,15,2.16047e-15,,,,0.195487,-71.9086,15,-2.77701e-15,,,,0.195487,-11.9848,15,2.47207e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-8.87021e-16,,,,0.195487,-23.9695,15,-9.69117e-17,,,,0.195487,
0.7373,-35.9543,15,2.5675e-15,,,,0.195487,-47.9391,15,3.48229e-16,,,,0.195487,-71.9086,15,-1.87549e-15,,,,0.195487,-11.9848,15,-4.39219e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.01364e-15,,,,0.195487,-23.9695,15,1.88196e-18,,,,0.195487,
0.7474,-35.9543,15,-1.15213e-15,,,,0.195487,-47.9391,15,-6.10146e-16,,,,0.195487,-71.9086,15,1.99764e-15,,,,0.195487,-11.9848,15,9.28139e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,7.94891e-16,,,,0.195487,-23.9695,15,2.27049e-15,,,,0.195487,
0.7575,-35.9543,15,-1.40662e-15,,,,0.195487,-47.9391,15,2.71797e-15,,,,0.195487,-71.9086,15,9.78852e-16,,,,0.195487,-11.9848,15,-9.11443e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.21416e-15,,,,0.195487,-23.9695,15,-3.88918e-15,,,,0.195487,
0.7676,-35.9543,15,1.13448e-15,,,,0.195487,-47.9391,15,-4.28855e-15,,,,0.195487,-71.9086,15,4.22107e-15,,,,0.195487,-11.9848,15,9.09511e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.24755e-15,,,,0.195487,-23.9695,15,1.85428e-15,,,,0.195487,
0.7777,-35.9543,15,-1.7923e-15,,,,0.195487,-47.9391,15,4.882e-15,,,,0.195487,-71.9086,15,4.1764e-15,,,,0.195487,-11.9848,15,-7.01277e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,5.54875e-16,,,,0.195487,-23.9695,15,-2.14363e-15,,,,0.195487,
0.7878,-35.9543,15,-5.90074e-16,,,,0.195487,-47.9391,15,2.30356e-15,,,,0.195487,-71.9086,15,4.33416e-15,,,,0.195487,-11.9848,15,-6.05016e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.07171e-15,,,,0.195487,-23.9695,15,2.94276e-16,,,,0.195487,
0.7979,-35.9543,15,5.19755e-15,,,,0.195487,-47.9391,15,1.32755e-15,,,,0.195487,-71.9086,15,3.97709e-15,,,,0.195487,-11.9848,15,4.47486e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.06085e-15,,,,0.195487,-23.9695,15,5.7071e-16,,,,0.195487,
0.808,-35.9543,15,2.6244e-15,,,,0.195487,-47.9391,15,7.46643e-15,,,,0.195487,-71.9086,15,2.31213e-15,,,,0.195487,-11.9848,15,8.31919e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.32951e-15,,,,0.195487,-23.9695,15,3.16058e-15,,,,0.195487,
0.8181,-35.9543,15,3.89219e-15,,,,0.195487,-47.9391,15,3.58596e-15,,,,0.195487,-71.9086,15,4.79396e-15,,,,0.195487,-11.9848,15,1.42082e-18,,,,0.195487,0,0,0,,,,0,-59.9238,15,5.1693e-15,,,,0.195487,-23.9695,15,6.65515e-16,,,,0.195487,
0.8282,-35.9543,15,1.35265e-15,,,,0.195487,-47.9391,15,5.77743e-15,,,,0.195487,-71.9086,15,4.0023e-15,,,,0.195487,-11.9848,15,3.24519e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.43062e-15,,,,0.195487,-23.9695,15,-1.51623e-16,,,,0.195487,
0.8383,-35.9543,15,1.8139e-15,,,,0.195487,-47.9391,15,1.0997e-15,,,,0.195487,-71.9086,15,6.26612e-15,,,,0.195487,-11.9848,15,4.71567e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.79029e-15,,,,0.195487,-23.9695,15,2.80343e-15,,,,0.195487,
0.8484,-35.9543,15,3.20918e-16,,,,0.195487,-47.9391,15,-3.27077e-16,,,,0.195487,-71.9086,15,5.97254e-15,,,,0.195487,-11.9848,15,-1.08376e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,5.81233e-15,,,,0.195487,-23.9695,15,-8.98754e-16,,,,0.195487,
0.8585,-35.9543,15,-1.88346e-15,,,,0.195487,-47.9391,15,3.9916e-15,,,,0.195487,-71.9086,15,4.64043e-15,,,,0.195487,-11.9848,15,-5.37599e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,5.37805e-15,,,,0.195487,-23.9695,15,-2.59068e-15,,,,0.195487,
0.8686,-35.9543,15,3.32379e-15,,,,0.195487,-47.9391,15,2.14403e-15,,,,0.195487,-71.9086,15,6.41691e-15,,,,0.195487,-11.9848,15,2.25142e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.19356e-15,,,,0.195487,-23.9695,15,2.99304e-15,,,,0.195487,
0.8787,-35.9543,15,4.935e-15,,,,0.195487,-47.9391,15,3.77223e-15,,,,0.195487,-71.9086,15,1.11093e-15,,,,0.195487,-11.9848,15,1.14902e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,5.9922e-15,,,,0.195487,-23.9695,15,1.7613e-15,,,,0.195487,
0.8888,-35.9543,15,2.29265e-15,,,,0.195487,-47.9391,15,4.54137e-15,,,,0.195487,-71.9086,15,4.4371e-15,,,,0.195487,-11.9848,15,5.79142e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.96178e-15,,,,0.195487,-23.9695,15,8.81629e-16,,,,0.195487,
0.8989,-35.9543,15,2.20167e-15,,,,0.195487,-47.9391,15,2.97002e-15,,,,0.195487,-71.9086,15,1.11759e-16,,,,0.195487,-11.9848,15,9.44947e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,6.09905e-15,,,,0.195487,-23.9695,15,1.2312e-15,,,,0.195487,
0.909,-35.9543,15,2.09452e-15,,,,0.195487,-47.9391,15,9.06781e-16,,,,0.195487,-71.9086,15,4.0268e-15,,,,0.195487,-11.9848,15,1.30436e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.02314e-16,,,,0.195487,-23.9695,15,1.46785e-15,,,,0.195487,
0.9191,-35.9543,15,-1.54798e-15,,,,0.195487,-47.9391,15,1.13807e-15,,,,0.195487,-71.9086,15,1.67931e-15,,,,0.195487,-11.9848,15,-7.48211e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.79868e-15,,,,0.195487,-23.9695,15,-8.38229e-16,,,,0.195487,
0.9292,-35.9543,15,5.60783e-16,,,,0.195487,-47.9391,15,-1.90065e-15,,,,0.195487,-71.9086,15,2.09233e-15,,,,0.195487,-11.9848,15,-4.68185e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.44762e-15,,,,0.195487,-23.9695,15,-1.30578e-15,,,,0.195487,
0.9393,-35.9543,15,-2.50596e-15,,,,0.195487,-47.9391,15,-1.61636e-16,,,,0.195487,-71.9086,15,2.72734e-15,,,,0.195487,-11.9848,15,4.94119e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.1007e-15,,,,0.195487,-23.9695,15,1.30731e-15,,,,0.195487,
0.9494,-35.9543,15,-2.03736e-15,,,,0.195487,-47.9391,15,6.74094e-16,,,,0.195487,-71.9086,15,6.68379e-16,,,,0.195487,-11.9848,15,-1.04525e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.03568e-18,,,,0.195487,-23.9695,15,-2.08546e-15,,,,0.195487,
0.9595,-35.9543,15,-3.05348e-16,,,,0.195487,-47.9391,15,-2.05115e-15,,,,0.195487,-71.9086,15,-1.41134e-15,,,,0.195487,-11.9848,15,1.22307e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.06822e-15,,,,0.195487,-23.9695,15,1.1429e-15,,,,0.195487,
0.9696,-35.9543,15,-1.083e-15,,,,0.195487,-47.9391,15,3.18903e-15,,,,0.195487,-71.9086,15,-2.51687e-15,,,,0.195487,-11.9848,15,5.04627e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,6.5138e-16,,,,0.195487,-23.9695,15,-6.90298e-16,,,,0.195487,
0.9797,-35.9543,15,2.27064e-15,,,,0.195487,-47.9391,15,-2.09925e-15,,,,0.195487,-71.9086,15,-1.98492e-15,,,,0.195487,-11.9848,15,-6.29603e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.59132e-15,,,,0.195487,-23.9695,15,4.02318e-16,,,,0.195487,
0.9898,-35.9543,15,1.02645e-15,,,,0.195487,-47.9391,15,2.17678e-16,,,,0.195487,-71.9086,15,-4.19683e-15,,,,0.195487,-11.9848,15,1.23235e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,9.38977e-16,,,,0.195487,-23.9695,15,1.17174e-15,,,,0.195487,
0.9999,-35.9543,15,-1.13035e-15,,,,0.195487,-47.9391,15,1.69213e-15,,,,0.195487,-71.9086,15,-2.73698e-15,,,,0.195487,-11.9848,15,-5.35316e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.59602e-15,,,,0.195487,-23.9695,15,-5.21424e-16,,,,0.195487,
1.01,-35.9543,15,-1.27297e-15,,,,0.195487,-47.9391,15,-3.56959e-15,,,,0.195487,-71.9086,15,-1.17398e-15,,,,0.195487,-11.9848,15,-1.04703e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.34653e-15,,,,0.195487,-23.9695,15,7.23235e-16,,,,0.195487,
1.0201,-35.9543,15,-1.96119e-15,,,,0.195487,-47.9391,15,9.45884e-17,,,,0.195487,-71.9086,15,-2.41913e-15,,,,0.195487,-11.9848,15,-2.02734e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.63946e-15,,,,0.195487,-23.9695,15,-5.77602e-16,,,,0.195487,
1.0302,-35.9543,15,-7.21053e-16,,,,0.195487,-47.9391,15,-4.25504e-15,,,,0.195487,-71.9086,15,-2.15326e-15,,,,0.195487,-11.9848,15,-4.2006e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.94281e-15,,,,0.195487,-23.9695,15,-3.08703e-16,,,,0.195487,
1.0403,-35.9543,15,-4.52151e-15,,,,0.195487,-47.9391,15,-1.23874e-15,,,,0.195487,-71.9086,15,-3.90785e-15,,,,0.195487,-11.9848,15,-5.59522e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,8.35584e-16,,,,0.195487,-23.9695,15,-2.07566e-15,,,,0.195487,
1.0504,-35.9543,15,-3.8677e-16,,,,0.195487,-47.9391,15,-9.54943e-16,,,,0.195487,-71.9086,15,-2.63023e-15,,,,0.195487,-11.9848,15,-6.12578e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.5869e-15,,,,0.195487,-23.9695,15,-6.1948e-16,,,,0.195487,
1.0605,-35.9543,15,2.40699e-15,,,,0.195487,-47.9391,15,7.3809e-16,,,,0.195487,-71.9086,15,-4.52037e-15,,,,0.195487,-11.9848,15,8.25488e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.95629e-15,,,,0.195487,-23.9695,15,3.06846e-15,,,,0.195487,
1.0706,-35.9543,15,1.341e-15,,,,0.195487,-47.9391,15,-1.9057e-15,,,,0.195487,-71.9086,15,-2.87771e-15,,,,0.195487,-11.9848,15,9.53906e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.13217e-15,,,,0.195487,-23.9695,15,2.94482e-16,,,,0.195487,
1.0807,-35.9543,15,-5.55571e-15,,,,0.195487,-47.9391,15,-1.31963e-15,,,,0.195487,-71.9086,15,-2.89659e-15,,,,0.195487,-11.9848,15,-1.26936e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.57338e-15,,,,0.195487,-23.9695,15,-2.94794e-15,,,,0.195487,
1.0908,-35.9543,15,-1.27504e-15,,,,0.195487,-47.9391,15,-2.89901e-16,,,,0.195487,-71.9086,15,-2.02915e-15,,,,0.195487,-11.9848,15,-1.16664e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.12502e-15,,,,0.195487,-23.9695,15,-1.52642e-15,,,,0.195487,
1.1009,-35.9543,15,4.34533e-15,,,,0.195487,-47.9391,15,-1.83109e-15,,,,0.195487,-71.9086,15,-2.82921e-15,,,,0.195487,-11.9848,15,-6.13252e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.45332e-15,,,,0.195487,-23.9695,15,3.13458e-15,,,,0.195487,
1.111,-35.9543,15,-1.21936e-15,,,,0.195487,-47.9391,15,5.0437e-16,,,,0.195487,-71.9086,15,-3.14721e-15,,,,0.195487,-11.9848,15,-3.26674e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.92048e-16,,,,0.195487,-23.9695,15,-3.3261e-16,,,,0.195487,
1.1211,-35.9543,15,-2.53814e-15,,,,0.195487,-47.9391,15,-2.28495e-16,,,,0.195487,-71.9086,15,-6.34801e-16,,,,0.195487,-11.9848,15,-5.66729e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.59807e-17,,,,0.195487,-23.9695,15,-4.12847e-15,,,,0.195487,
1.1312,-35.9543,15,-3.7845e-16,,,,0.195487,-47.9391,15,-3.20352e-16,,,,0.195487,-71.9086,15,-2.0091e-15,,,,0.195487,-11.9848,15,1.70689e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.12835e-15,,,,0.195487,-23.9695,15,1.24342e-15,,,,0.195487,
1.1413,-35.9543,15,-5.11933e-16,,,,0.195487,-47.9391,15,-4.3464e-16,,,,0.195487,-71.9086,15,1.43676e-15,,,,0.195487,-11.9848,15,9.46936e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.20225e-15,,,,0.195487,-23.9695,15,2.18827e-15,,,,0.195487,
1.1514,-35.9543,15,-3.65113e-15,,,,0.195487,-47.9391,15,1.4805e-15,,,,0.195487,-71.9086,15,-2.43964e-15,,,,0.195487,-11.9848,15,-1.5324e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.56679e-15,,,,0.195487,-23.9695,15,-3.78209e-15,,,,0.195487,
1.1615,-35.9543,15,1.7749e-15,,,,0.195487,-47.9391,15,-1.13357e-16,,,,0.195487,-71.9086,15,9.60753e-16,,,,0.195487,-11.9848,15,1.78635e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.47906e-16,,,,0.195487,-23.9695,15,2.12484e-15,,,,0.195487,
1.1716,-35.9543,15,4.31064e-15,,,,0.195487,-47.9391,15,-1.30418e-15,,,,0.195487,-71.9086,15,1.25794e-15,,,,0.195487,-11.9848,15,6.70596e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.84596e-16,,,,0.195487,-23.9695,15,2.81753e-15,,,,0.195487,
1.1817,-35.9543,15,4.27865e-16,,,,0.195487,-47.9391,15,2.68369e-15,,,,0.195487,-71.9086,15,5.15927e-16,,,,0.195487,-11.9848,15,-3.4769e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.41493e-15,,,,0.195487,-23.9695,15,-1.49624e-15,,,,0.195487,
1.1918,-35.9543,15,-3.31582e-16,,,,0.195487,-47.9391,15,1.28367e-16,,,,0.195487,-71.9086,15,3.26044e-15,,,,0.195487,-11.9848,15,1.03809e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.57641e-15,,,,0.195487,-23.9695,15,1.00962e-15,,,,0.195487,
1.2019,-35.9543,15,2.62724e-15,,,,0.195487,-47.9391,15,2.77601e-15,,,,0.195487,-71.9086,15,2.35804e-15,,,,0.195487,-11.9848,15,-9.68928e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.32516e-15,,,,0.195487,-23.9695,15,1.00498e-16,,,,0.195487,
1.212,-35.9543,15,-1.22144e-15,,,,0.195487,-47.9391,15,7.87998e-16,,,,0.195487,-71.9086,15,3.81891e-15,,,,0.195487,-11.9848,15,1.0075e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,9.57179e-16,,,,0.195487,-23.9695,15,7.9536e-16,,,,0.195487,
1.2221,-35.9543,15,-8.687e-16,,,,0.195487,-47.9391,15,2.1952e-15,,,,0.195487,-71.9086,15,2.50839e-15,,,,0.195487,-11.9848,15,-9.12504e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.06451e-15,,,,0.195487,-23.9695,15,-2.72479e-15,,,,0.195487,
1.2322,-35.9543,15,1.27394e-15,,,,0.195487,-47.9391,15,1.69371e-15,,,,0.195487,-71.9086,15,3.20923e-15,,,,0.195487,-11.9848,15,1.00253e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.57323e-17,,,,0.195487,-23.9695,15,1.29744e-15,,,,0.195487,
1.2423,-35.9543,15,1.05462e-15,,,,0.195487,-47.9391,15,3.8668e-16,,,,0.195487,-71.9086,15,3.94168e-15,,,,0.195487,-11.9848,15,4.00235e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.40297e-15,,,,0.195487,-23.9695,15,1.32953e-15,,,,0.195487,
1.2524,-35.9543,15,-1.85386e-15,,,,0.195487,-47.9391,15,4.02583e-15,,,,0.195487,-71.9086,15,3.12089e-15,,,,0.195487,-11.9848,15,-1.54187e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.1967e-15,,,,0.195487,-23.9695,15,-9.60007e-16,,,,0.195487,
1.2625,-35.9543,15,1.36072e-15,,,,0.195487,-47.9391,15,-1.55533e-16,,,,0.195487,-71.9086,15,3.46097e-15,,,,0.195487,-11.9848,15,1.46287e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.65138e-15,,,,0.195487,-23.9695,15,8.13159e-16,,,,0.195487,
1.2726,-35.9543,15,2.98902e-15,,,,0.195487,-47.9391,15,2.83302e-15,,,,0.195487,-71.9086,15,3.28576e-15,,,,0.195487,-11.9848,15,-8.55621e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-7.54676e-16,,,,0.195487,-23.9695,15,8.7591e-16,,,,0.195487,
1.2827,-35.9543,15,-7.77903e-16,,,,0.195487,-47.9391,15,1.87061e-15,,,,0.195487,-71.9086,15,3.05469e-15,,,,0.195487,-11.9848,15,7.23059e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.60395e-15,,,,0.195487,-23.9695,15,1.12544e-15,,,,0.195487,
1.2928,-35.9543,15,-1.18489e-15,,,,0.195487,-47.9391,15,-3.40215e-16,,,,0.195487,-71.9086,15,4.507e-15,,,,0.195487,-11.9848,15,-9.55798e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.56333e-15,,,,0.195487,-23.9695,15,-1.579e-15,,,,0.195487,
1.3029,-35.9543,15,3.69855e-15,,,,0.195487,-47.9391,15,3.28521e-15,,,,0.195487,-71.9086,15,2.75031e-15,,,,0.195487,-11.9848,15,4.28339e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.02994e-15,,,,0.195487,-23.9695,15,-1.74784e-15,,,,0.195487,
1.313,-35.9543,15,2.99933e-15,,,,0.195487,-47.9391,15,1.158e-15,,,,0.195487,-71.9086,15,2.08816e-15,,,,0.195487,-11.9848,15,6.17415e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.03179e-15,,,,0.195487,-23.9695,15,6.91765e-15,,,,0.195487,
1.3231,-35.9543,15,9.58128e-16,,,,0.195487,-47.9391,15,3.2508e-15,,,,0.195487,-71.9086,15,2.27277e-15,,,,0.195487,-11.9848,15,-1.10482e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.97276e-15,,,,0.195487,-23.9695,15,-5.26976e-15,,,,0.195487,
1.3332,-35.9543,15,-2.22966e-15,,,,0.195487,-47.9391,15,3.23691e-15,,,,0.195487,-71.9086,15,2.15861e-15,,,,0.195487,-11.9848,15,5.17233e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.88187e-15,,,,0.195487,-23.9695,15,2.29227e-15,,,,0.195487,
1.3433,-35.9543,15,6.48237e-15,,,,0.195487,-47.9391,15,3.77109e-15,,,,0.195487,-71.9086,15,2.49631e-15,,,,0.195487,-11.9848,15,-1.24829e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.52325e-15,,,,0.195487,-23.9695,15,1.4665e-15,,,,0.195487,
1.3534,-35.9543,15,7.05116e-16,,,,0.195487,-47.9391,15,-7.82592e-17,,,,0.195487,-71.9086,15,3.46125e-15,,,,0.195487,-11.9848,15,5.62959e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,6.4213e-16,,,,0.195487,-23.9695,15,4.07603e-15,,,,0.195487,
1.3635,-35.9543,15,-2.65541e-15,,,,0.195487,-47.9391,15,9.09143e-16,,,,0.195487,-71.9086,15,3.62997e-15,,,,0.195487,-11.9848,15,-4.54426e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.31974e-15,,,,0.195487,-23.9695,15,-4.57395e-15,,,,0.195487,
